firm_id,date,sales_t,firm_sector,employment_t,wage_bill_t,revenue_t,adopt_t
MPFL-65,2014-02-01,,Hospitality,70.0,21751.8,,1
MPFL-65,2014-03-01,6224.0,Hospitality,71.0,21609.56,312382.56,1
MPFL-65,2014-04-01,7001.0,Hospitality,77.0,23110.78,360061.43,1
MPFL-65,2014-05-01,9029.0,Hospitality,74.0,20496.52,588149.06,1
MPFL-65,2014-06-01,7729.0,Hospitality,69.0,20105.22,452532.95,1
MPFL-65,2014-07-01,6838.0,Hospitality,86.0,26193.88,376705.42,1
MPFL-65,2014-08-01,9425.0,Hospitality,68.0,21207.16,641371.25,1
MPFL-65,2014-09-01,6641.0,Hospitality,73.0,,318635.18,1
MPFL-65,2014-10-01,7852.0,Hospitality,77.0,27138.65,398017.88,1
MPFL-65,2014-11-01,6578.0,Hospitality,76.0,22281.68,332846.8,1
MPFL-65,2014-12-01,7207.0,Hospitality,74.0,22381.3,427735.45,1
MPFL-65,2015-01-01,7226.0,Hospitality,78.0,27406.86,352845.58,1
MPFL-65,2015-02-01,9102.0,Hospitality,81.0,23911.2,476034.6,1
MPFL-65,2015-03-01,11231.0,Hospitality,72.0,,555485.26,1
MPFL-65,2015-04-01,7795.0,Hospitality,71.0,22602.14,398636.3,1
MPFL-65,2015-05-01,6878.0,Hospitality,73.0,25245.59,497898.42,1
MPFL-65,2015-06-01,7289.0,Hospitality,85.0,23702.25,475898.81,1
MPFL-65,2015-07-01,9129.0,Hospitality,74.0,35696.86,599957.88,1
MPFL-65,2015-08-01,5826.0,Hospitality,69.0,22370.49,374320.5,1
MPFL-65,2015-09-01,7040.0,Hospitality,74.0,22836.4,340102.4,1
MPFL-65,2015-10-01,7418.0,Hospitality,73.0,23991.45,452052.92,1
MPFL-65,2015-11-01,7891.0,Hospitality,68.0,17133.28,480088.44,1
MPFL-65,2015-12-01,7531.0,Hospitality,78.0,22565.4,405996.21,1
MPFL-65,2016-01-01,9795.0,Hospitality,68.0,21391.44,673896.0,1
MPFL-65,2016-02-01,8011.0,Hospitality,74.0,21078.9,526883.47,1
MPFL-65,2016-03-01,10230.0,Hospitality,73.0,19295.36,629963.4,1
MPFL-65,2016-04-01,8728.0,Hospitality,67.0,18344.6,540786.88,1
MPFL-65,2016-05-01,7716.0,Hospitality,75.0,20486.25,436648.44,1
MPFL-65,2016-06-01,10751.0,Hospitality,74.0,18033.06,669142.24,1
MPFL-65,2016-07-01,8528.0,Hospitality,81.0,22439.43,504857.6,1
MPFL-65,2016-08-01,11746.0,Hospitality,73.0,22069.36,670579.14,1
MPFL-65,2016-09-01,7845.0,Hospitality,81.0,23757.3,443477.85,1
MPFL-65,2016-10-01,10446.0,Hospitality,71.0,22445.94,678154.32,1
MPFL-65,2016-11-01,9093.0,Hospitality,77.0,27117.86,549671.85,1
MPFL-65,2016-12-01,10136.0,Hospitality,69.0,21568.02,718135.6,1
MPFL-65,2017-01-01,6521.0,Hospitality,82.0,22732.86,494943.9,1
MPFL-65,2017-02-01,7536.0,Hospitality,,,526992.48,1
MPFL-65,2017-03-01,8321.0,Hospitality,72.0,22201.92,537286.97,1
MPFL-65,2017-04-01,8687.0,Hospitality,83.0,23240.0,482823.46,1
MPFL-65,2017-05-01,7665.0,Hospitality,79.0,29045.93,519380.4,1
MPFL-65,2017-06-01,8929.0,Hospitality,69.0,27481.32,569491.62,1
MPFL-65,2017-07-01,9099.0,Hospitality,75.0,22389.75,480245.22,1
MPFL-65,2017-08-01,11316.0,Hospitality,77.0,25252.92,605292.84,1
MPFL-65,2017-09-01,10189.0,Hospitality,73.0,22313.18,566202.73,1
MPFL-65,2017-10-01,8767.0,Hospitality,76.0,30390.88,537329.43,1
MPFL-65,2017-11-01,11381.0,Hospitality,75.0,29019.75,620036.88,1
MPFL-65,2017-12-01,8273.0,Hospitality,78.0,24452.22,431436.95,1
MPFL-65,2018-01-01,,Hospitality,78.0,25062.18,,1
MPFL-65,2018-02-01,8264.0,Hospitality,85.0,32270.25,462784.0,1
MPFL-65,2018-03-01,8402.0,Hospitality,77.0,22216.81,492189.16,1
MPFL-65,2018-04-01,7969.0,Hospitality,83.0,25401.32,446901.52,1
MPFL-65,2018-05-01,9778.0,Hospitality,71.0,24766.22,518429.56,1
MPFL-65,2018-06-01,6656.0,Hospitality,74.0,23166.44,366213.12,1
MPFL-65,2018-07-01,7765.0,Hospitality,79.0,26633.27,481973.55,1
MPFL-65,2018-08-01,8225.0,Hospitality,75.0,24834.75,590472.75,1
MPFL-65,2018-09-01,8877.0,Hospitality,74.0,19331.76,469149.45,1
MPFL-65,2018-10-01,7947.0,Hospitality,73.0,25031.7,499707.36,1
MPFL-65,2018-11-01,,Hospitality,61.0,15323.81,,1
MPFL-65,2018-12-01,6681.0,Hospitality,71.0,17883.48,375672.63,1
MPFL-65,2019-01-01,8462.0,Hospitality,79.0,22913.16,504758.3,1
MPFL-65,2019-02-01,8178.0,Hospitality,79.0,24442.6,462057.0,1
MPFL-65,2019-03-01,9140.0,Hospitality,75.0,23468.25,555437.8,1
MPFL-65,2019-04-01,10813.0,Hospitality,76.0,20765.48,675271.85,1
MPFL-65,2019-05-01,10281.0,Hospitality,80.0,20380.0,547771.68,1
MPFL-65,2019-06-01,9352.0,Hospitality,68.0,17660.28,552609.68,1
MPFL-65,2019-07-01,8821.0,Hospitality,72.0,28734.48,496093.04,1
MPFL-65,2019-08-01,8575.0,Hospitality,76.0,20159.0,517758.5,1
MPFL-65,2019-09-01,10417.0,Hospitality,73.0,21627.71,641583.03,1
MPFL-65,2019-10-01,7616.0,Hospitality,71.0,17009.47,423297.28,1
MPFL-65,2019-11-01,9314.0,Hospitality,81.0,26083.62,534251.04,1
MPFL-65,2019-12-01,11125.0,Hospitality,73.0,24990.09,690862.5,1
MXNW-39,2010-01-01,2476.0,Retail,55.0,12126.4,78291.12,0
MXNW-39,2010-02-01,3059.0,Retail,57.0,14626.77,111959.4,0
MXNW-39,2010-03-01,3775.0,Retail,49.0,10299.8,133672.75,0
MXNW-39,2010-04-01,2816.0,Retail,50.0,,90816.0,0
MXNW-39,2010-05-01,2911.0,Retail,44.0,11409.2,,0
MXNW-39,2010-06-01,2423.0,Retail,56.0,10800.16,74458.79,0
MXNW-39,2010-07-01,3842.0,Retail,51.0,12008.46,145842.32,0
MXNW-39,2010-08-01,4019.0,Retail,51.0,11677.47,144040.96,0
MXNW-39,2010-09-01,2914.0,Retail,47.0,15184.76,99338.26,0
MXNW-39,2010-10-01,2851.0,Retail,49.0,13185.41,122165.35,0
MXNW-39,2010-11-01,3299.0,Retail,54.0,12800.7,134137.34,0
MXNW-39,2010-12-01,3760.0,Retail,,14308.0,132013.6,0
MXNW-39,2011-01-01,4708.0,Retail,48.0,11289.12,184930.24,0
MXNW-39,2011-02-01,3950.0,Retail,53.0,13244.17,150376.5,0
MXNW-39,2011-03-01,4271.0,Retail,50.0,14454.5,143206.63,0
MXNW-39,2011-04-01,3814.0,Retail,57.0,14093.25,119759.6,0
MXNW-39,2011-05-01,3951.0,Retail,53.0,14482.25,161003.25,0
MXNW-39,2011-06-01,4406.0,Retail,55.0,12183.6,155003.08,0
MXNW-39,2011-07-01,3931.0,Retail,46.0,11435.14,157122.07,0
MXNW-39,2011-08-01,3118.0,Retail,50.0,12105.0,95660.24,0
MXNW-39,2011-09-01,3692.0,Retail,51.0,12083.94,,0
MXNW-39,2011-10-01,4359.0,Retail,48.0,14096.16,166906.11,0
MXNW-39,2011-11-01,2919.0,Retail,47.0,10749.37,109462.5,0
MXNW-39,2011-12-01,3336.0,Retail,51.0,13372.2,123065.04,0
MXNW-39,2012-01-01,4507.0,Retail,48.0,15073.92,156077.41,0
MXNW-39,2012-02-01,2725.0,Retail,56.0,10228.4,113605.25,0
MXNW-39,2012-03-01,3469.0,Retail,50.0,10501.5,,0
MXNW-39,2012-04-01,4940.0,Retail,50.0,13042.0,209060.8,0
MXNW-39,2012-05-01,5017.0,Retail,48.0,11774.4,214577.09,0
MXNW-39,2012-06-01,3574.0,Retail,47.0,9720.07,160293.9,0
MXNW-39,2012-07-01,3675.0,Retail,49.0,9570.68,146889.75,0
MXNW-39,2012-08-01,4301.0,Retail,,,162448.77,0
MXNW-39,2012-09-01,4185.0,Retail,53.0,10905.28,151789.95,0
MXNW-39,2012-10-01,3929.0,Retail,50.0,9153.5,134528.96,0
MXNW-39,2012-11-01,3579.0,Retail,49.0,9667.21,146023.2,0
MXNW-39,2012-12-01,3876.0,Retail,50.0,10772.5,129846.0,0
MXNW-39,2013-01-01,4056.0,Retail,51.0,15823.77,173069.52,1
MXNW-39,2013-02-01,5910.0,Retail,53.0,15824.74,211459.8,1
MXNW-39,2013-03-01,4598.0,Retail,,,161619.7,1
MXNW-39,2013-04-01,6231.0,Retail,51.0,17403.24,247183.77,1
MXNW-39,2013-05-01,4822.0,Retail,53.0,17581.16,201077.4,1
MXNW-39,2013-06-01,5522.0,Retail,60.0,21943.8,224027.54,1
MXNW-39,2013-07-01,6044.0,Retail,49.0,19132.05,285941.64,1
MXNW-39,2013-08-01,5170.0,Retail,51.0,14845.59,192634.2,1
MXNW-39,2013-09-01,5347.0,Retail,49.0,14946.96,222488.67,1
MXNW-39,2013-10-01,5198.0,Retail,47.0,12606.81,185932.46,1
MXNW-39,2013-11-01,5428.0,Retail,53.0,13845.19,192151.2,1
MXNW-39,2013-12-01,5837.0,Retail,52.0,14717.56,198574.74,1
MXNW-39,2014-01-01,4764.0,Retail,49.0,11613.98,185367.24,1
MXNW-39,2014-02-01,5559.0,Retail,54.0,15306.84,181334.58,1
MXNW-39,2014-03-01,7402.0,Retail,,,224206.58,1
MXNW-39,2014-04-01,7160.0,Retail,53.0,17401.49,264991.6,1
MXNW-39,2014-05-01,6893.0,Retail,59.0,15004.29,256212.81,1
MXNW-39,2014-06-01,8823.0,Retail,52.0,13661.44,359978.4,1
MXNW-39,2014-07-01,5564.0,Retail,50.0,12962.0,226065.32,1
MXNW-39,2014-08-01,5128.0,Retail,50.0,12683.5,165839.52,1
MXNW-39,2014-09-01,8458.0,Retail,52.0,14401.92,292308.48,1
MXNW-39,2014-10-01,,Retail,53.0,13600.86,,1
MXNW-39,2014-11-01,5451.0,Retail,52.0,13022.36,220547.46,1
MXNW-39,2014-12-01,6794.0,Retail,50.0,12710.0,263131.62,1
MXNW-39,2015-01-01,6866.0,Retail,46.0,9218.86,267087.4,1
MXNW-39,2015-02-01,4902.0,Retail,50.0,13188.0,171913.14,1
MXNW-39,2015-03-01,7228.0,Retail,51.0,10451.43,306828.6,1
MXNW-39,2015-04-01,6095.0,Retail,48.0,12378.24,236668.85,1
MXNW-39,2015-05-01,4834.0,Retail,48.0,12288.48,219850.32,1
MXNW-39,2015-06-01,7410.0,Retail,52.0,10864.88,307218.6,1
MXNW-39,2015-07-01,6153.0,Retail,56.0,12891.76,283776.36,1
MXNW-39,2015-08-01,9158.0,Retail,61.0,14904.13,348187.16,1
MXNW-39,2015-09-01,9440.0,Retail,55.0,13563.55,491824.0,1
MXNW-39,2015-10-01,6013.0,Retail,54.0,14133.42,275455.53,1
MXNW-39,2015-11-01,6555.0,Retail,52.0,11111.36,355477.65,1
MXNW-39,2015-12-01,7510.0,Retail,50.0,,319700.7,1
MXNW-39,2016-01-01,6253.0,Retail,55.0,13765.4,286762.58,1
MXNW-39,2016-02-01,10062.0,Retail,50.0,15420.5,462248.28,1
MXNW-39,2016-03-01,7044.0,Retail,50.0,11724.0,307822.8,1
MXNW-39,2016-04-01,6261.0,Retail,49.0,11526.76,250753.05,1
MXNW-39,2016-05-01,7604.0,Retail,60.0,14110.8,289256.16,1
MXNW-39,2016-06-01,9654.0,Retail,49.0,11290.58,423907.14,1
MXNW-39,2016-07-01,7256.0,Retail,47.0,13136.97,244890.0,1
MXNW-39,2016-08-01,6356.0,Retail,48.0,,239494.08,1
MXNW-39,2016-09-01,7952.0,Retail,50.0,11688.5,312195.52,1
MXNW-39,2016-10-01,7492.0,Retail,53.0,10462.2,259148.28,1
MXNW-39,2016-11-01,7135.0,Retail,50.0,9499.0,275411.0,1
MXNW-39,2016-12-01,7315.0,Retail,47.0,10864.99,299622.4,1
MXNW-39,2017-01-01,4905.0,Retail,52.0,11743.68,187861.5,1
MXNW-39,2017-02-01,6501.0,Retail,55.0,11661.65,299956.14,1
MXNW-39,2017-03-01,7886.0,Retail,56.0,12363.12,261736.34,1
MXNW-39,2017-04-01,8082.0,Retail,,14468.3,315763.74,1
MXNW-39,2017-05-01,7431.0,Retail,54.0,12501.0,330307.95,1
MXNW-39,2017-06-01,7084.0,Retail,53.0,11197.31,293915.16,1
MXNW-39,2017-07-01,7662.0,Retail,51.0,11675.94,303951.54,1
MXNW-39,2017-08-01,5731.0,Retail,47.0,10859.82,211645.83,1
MXNW-39,2017-09-01,6011.0,Retail,53.0,10939.73,233106.58,1
MXNW-39,2017-10-01,7636.0,Retail,46.0,13451.32,284364.64,1
MXNW-39,2017-11-01,4943.0,Retail,54.0,14912.64,214773.35,1
MXNW-39,2017-12-01,7195.0,Retail,49.0,11873.19,261322.4,1
MXNW-39,2018-01-01,6457.0,Retail,53.0,11892.14,247496.81,1
MXNW-39,2018-02-01,8424.0,Retail,53.0,11564.07,384808.32,1
MXNW-39,2018-03-01,5701.0,Retail,49.0,10915.24,239384.99,1
MXNW-39,2018-04-01,7800.0,Retail,46.0,10527.56,321984.0,1
MXNW-39,2018-05-01,6871.0,Retail,55.0,12478.95,221727.17,1
MXNW-39,2018-06-01,6795.0,Retail,55.0,12081.85,278527.05,1
MXNW-39,2018-07-01,7481.0,Retail,51.0,10738.05,332979.31,1
MXNW-39,2018-08-01,6491.0,Retail,49.0,9306.57,281514.67,1
MXNW-39,2018-09-01,6124.0,Retail,59.0,12305.04,234671.68,1
MXNW-39,2018-10-01,6351.0,Retail,51.0,8358.39,334888.23,1
MXNW-39,2018-11-01,4898.0,Retail,51.0,8561.37,199299.62,1
MXNW-39,2018-12-01,6569.0,Retail,50.0,9395.5,240885.23,1
MXNW-39,2019-01-01,5821.0,Retail,51.0,9967.44,204200.68,1
MXNW-39,2019-02-01,7001.0,Retail,57.0,10633.35,315255.03,1
MXNW-39,2019-03-01,7672.0,Retail,51.0,10142.88,349459.6,1
MXNW-39,2019-04-01,5077.0,Retail,52.0,11511.76,215823.27,1
MXNW-39,2019-05-01,6237.0,Retail,51.0,9538.53,251226.36,1
MXNW-39,2019-06-01,6010.0,Retail,54.0,8962.92,267685.4,1
MXNW-39,2019-07-01,7837.0,Retail,55.0,8770.85,292868.69,1
MXNW-39,2019-08-01,8625.0,Retail,51.0,9170.31,438408.75,1
MXNW-39,2019-09-01,8814.0,Retail,54.0,7694.46,304083.0,1
MXNW-39,2019-10-01,6975.0,Retail,63.0,11358.27,288765.0,1
MXNW-39,2019-11-01,9633.0,Retail,51.0,8973.45,446104.23,1
MXNW-39,2019-12-01,6079.0,Retail,50.0,7837.0,223342.46,1
MZOO-76,2010-01-01,7636.0,Fast Food,104.0,29753.36,555519.0,0
MZOO-76,2010-02-01,9847.0,Fast Food,,29359.96,742168.39,0
MZOO-76,2010-03-01,9007.0,Fast Food,99.0,26195.4,593381.16,0
MZOO-76,2010-04-01,8525.0,Fast Food,88.0,22493.68,706125.75,0
MZOO-76,2010-05-01,5830.0,Fast Food,100.0,27034.0,385596.2,0
MZOO-76,2010-06-01,8834.0,Fast Food,100.0,,637814.8,0
MZOO-76,2010-07-01,8418.0,Fast Food,99.0,32469.03,551294.82,0
MZOO-76,2010-08-01,9031.0,Fast Food,98.0,30117.36,791838.08,0
MZOO-76,2010-09-01,8851.0,Fast Food,97.0,33323.38,684093.79,0
MZOO-76,2010-10-01,7270.0,Fast Food,91.0,27160.77,478438.7,0
MZOO-76,2010-11-01,7411.0,Fast Food,,,522697.83,0
MZOO-76,2010-12-01,7193.0,Fast Food,97.0,29015.61,461790.6,0
MZOO-76,2011-01-01,7377.0,Fast Food,95.0,28916.1,434357.76,0
MZOO-76,2011-02-01,8404.0,Fast Food,102.0,35478.66,610802.72,0
MZOO-76,2011-03-01,8176.0,Fast Food,93.0,29719.08,469220.64,0
MZOO-76,2011-04-01,5955.0,Fast Food,94.0,26863.32,393625.5,0
MZOO-76,2011-05-01,8523.0,Fast Food,99.0,35368.74,556381.44,0
MZOO-76,2011-06-01,8640.0,Fast Food,94.0,31134.68,575856.0,0
MZOO-76,2011-07-01,,Fast Food,97.0,33236.08,436271.68,0
MZOO-76,2011-08-01,6704.0,Fast Food,100.0,36543.0,508766.56,0
MZOO-76,2011-09-01,8047.0,Fast Food,94.0,37798.34,641587.31,0
MZOO-76,2011-10-01,,Fast Food,101.0,37895.2,,0
MZOO-76,2011-11-01,7630.0,Fast Food,107.0,38095.21,395691.8,0
MZOO-76,2011-12-01,8441.0,Fast Food,102.0,31238.52,554826.93,0
MZOO-76,2012-01-01,6906.0,Fast Food,102.0,31768.92,435837.66,0
MZOO-76,2012-02-01,8113.0,Fast Food,97.0,31738.4,489862.94,0
MZOO-76,2012-03-01,5887.0,Fast Food,97.0,32160.35,368761.68,0
MZOO-76,2012-04-01,7231.0,Fast Food,95.0,28025.0,434293.86,0
MZOO-76,2012-05-01,6484.0,Fast Food,93.0,28299.9,354220.92,0
MZOO-76,2012-06-01,5807.0,Fast Food,116.0,40300.72,353065.6,0
MZOO-76,2012-07-01,11117.0,Fast Food,106.0,30646.72,825437.25,0
MZOO-76,2012-08-01,6773.0,Fast Food,96.0,32561.28,416200.85,0
MZOO-76,2012-09-01,6738.0,Fast Food,99.0,31309.74,421731.42,0
MZOO-76,2012-10-01,6796.0,Fast Food,113.0,34072.89,419856.88,0
MZOO-76,2012-11-01,7658.0,Fast Food,94.0,33161.32,590431.8,0
MZOO-76,2012-12-01,7335.0,Fast Food,100.0,30032.0,479488.95,0
MZOO-76,2013-01-01,6709.0,Fast Food,95.0,36045.85,439707.86,0
MZOO-76,2013-02-01,6126.0,Fast Food,97.0,33586.25,491243.94,0
MZOO-76,2013-03-01,6980.0,Fast Food,95.0,27792.25,489856.4,0
MZOO-76,2013-04-01,6615.0,Fast Food,90.0,24668.1,414165.15,0
MZOO-76,2013-05-01,6108.0,Fast Food,98.0,28782.6,388774.2,0
MZOO-76,2013-06-01,6293.0,Fast Food,96.0,28468.8,425280.94,0
MZOO-76,2013-07-01,7385.0,Fast Food,99.0,28537.74,550921.0,0
MZOO-76,2013-08-01,7097.0,Fast Food,,32031.15,532204.03,0
MZOO-76,2013-09-01,5629.0,Fast Food,94.0,27762.9,409115.72,0
MZOO-76,2013-10-01,6771.0,Fast Food,93.0,23863.8,431380.41,0
MZOO-76,2013-11-01,6806.0,Fast Food,95.0,21132.75,452190.64,0
MZOO-76,2013-12-01,7291.0,Fast Food,101.0,27562.9,531659.72,0
MZOO-76,2014-01-01,9596.0,Fast Food,,,746472.84,0
MZOO-76,2014-02-01,8031.0,Fast Food,87.0,24411.33,567229.53,0
MZOO-76,2014-03-01,6396.0,Fast Food,95.0,26232.35,413309.52,0
MZOO-76,2014-04-01,8777.0,Fast Food,103.0,26571.94,603418.75,0
MZOO-76,2014-05-01,9870.0,Fast Food,96.0,24655.68,715377.6,0
MZOO-76,2014-06-01,8992.0,Fast Food,94.0,24046.14,605970.88,0
MZOO-76,2014-07-01,8435.0,Fast Food,91.0,25636.52,429004.1,0
MZOO-76,2014-08-01,8030.0,Fast Food,101.0,23629.96,584021.9,0
MZOO-76,2014-09-01,8165.0,Fast Food,97.0,24401.32,591717.55,0
MZOO-76,2014-10-01,7253.0,Fast Food,95.0,28231.15,545643.19,0
MZOO-76,2014-11-01,6642.0,Fast Food,97.0,25301.48,394534.8,0
MZOO-76,2014-12-01,8037.0,Fast Food,101.0,27221.52,445812.39,0
MZOO-76,2015-01-01,9024.0,Fast Food,102.0,26322.12,607224.96,0
MZOO-76,2015-02-01,10472.0,Fast Food,102.0,30539.82,615648.88,0
MZOO-76,2015-03-01,8767.0,Fast Food,107.0,29108.28,685141.05,0
MZOO-76,2015-04-01,7533.0,Fast Food,112.0,,538308.18,0
MZOO-76,2015-05-01,9683.0,Fast Food,101.0,22615.92,815114.94,0
MZOO-76,2015-06-01,7878.0,Fast Food,100.0,27219.0,510888.3,0
MZOO-76,2015-07-01,9050.0,Fast Food,,,504175.5,0
MZOO-76,2015-08-01,8153.0,Fast Food,99.0,25834.05,580412.07,0
MZOO-76,2015-09-01,8970.0,Fast Food,104.0,21183.76,564123.3,0
MZOO-76,2015-10-01,11115.0,Fast Food,100.0,23927.0,756264.6,0
MZOO-76,2015-11-01,9413.0,Fast Food,88.0,21545.04,619093.01,0
MZOO-76,2015-12-01,6679.0,Fast Food,95.0,25423.9,376829.18,0
MZOO-76,2016-01-01,7739.0,Fast Food,100.0,23448.0,474245.92,0
MZOO-76,2016-02-01,,Fast Food,95.0,,,0
MZOO-76,2016-03-01,10726.0,Fast Food,99.0,24822.27,613098.16,0
MZOO-76,2016-04-01,8756.0,Fast Food,93.0,21438.36,535166.72,0
MZOO-76,2016-05-01,,Fast Food,103.0,22898.96,,0
MZOO-76,2016-06-01,11178.0,Fast Food,104.0,23733.84,763680.96,0
MZOO-76,2016-07-01,10328.0,Fast Food,97.0,21737.7,748986.56,0
MZOO-76,2016-08-01,9415.0,Fast Food,94.0,25809.58,516506.9,0
MZOO-76,2016-09-01,9480.0,Fast Food,99.0,30441.51,643692.0,0
MZOO-76,2016-10-01,10385.0,Fast Food,102.0,23328.42,632861.9,0
MZOO-76,2016-11-01,10233.0,Fast Food,92.0,22862.92,669749.85,0
MZOO-76,2016-12-01,7689.0,Fast Food,100.0,26640.0,456649.71,0
MZOO-76,2017-01-01,9932.0,Fast Food,84.0,19195.68,623630.28,0
MZOO-76,2017-02-01,8167.0,Fast Food,,,404103.16,0
MZOO-76,2017-03-01,7932.0,Fast Food,104.0,24052.08,488611.2,0
MZOO-76,2017-04-01,10839.0,Fast Food,95.0,26411.9,664213.92,0
MZOO-76,2017-05-01,11901.0,Fast Food,92.0,19401.88,792130.56,0
MZOO-76,2017-06-01,8229.0,Fast Food,95.0,21062.45,514065.63,0
MZOO-76,2017-07-01,9017.0,Fast Food,94.0,24700.38,504681.49,0
MZOO-76,2017-08-01,8362.0,Fast Food,105.0,23985.15,494528.68,0
MZOO-76,2017-09-01,10180.0,Fast Food,,,671472.8,0
MZOO-76,2017-10-01,8252.0,Fast Food,95.0,17113.3,529613.36,0
MZOO-76,2017-11-01,9018.0,Fast Food,97.0,22255.68,,0
MZOO-76,2017-12-01,9823.0,Fast Food,93.0,18154.53,602149.9,0
MZOO-76,2018-01-01,8698.0,Fast Food,90.0,19716.3,558846.5,0
MZOO-76,2018-02-01,8221.0,Fast Food,87.0,19244.4,447962.29,0
MZOO-76,2018-03-01,7514.0,Fast Food,94.0,23077.94,,0
MZOO-76,2018-04-01,,Fast Food,88.0,16359.2,,0
MZOO-76,2018-05-01,6057.0,Fast Food,95.0,17994.9,357544.71,0
MZOO-76,2018-06-01,8027.0,Fast Food,88.0,20794.4,481298.92,0
MZOO-76,2018-07-01,6703.0,Fast Food,91.0,19423.95,349025.21,0
MZOO-76,2018-08-01,8051.0,Fast Food,99.0,20797.92,412533.24,0
MZOO-76,2018-09-01,10425.0,Fast Food,114.0,28356.36,640095.0,0
MZOO-76,2018-10-01,13223.0,Fast Food,102.0,25803.96,868618.87,0
MZOO-76,2018-11-01,10954.0,Fast Food,95.0,23879.2,657020.92,0
MZOO-76,2018-12-01,9810.0,Fast Food,93.0,25614.99,585853.2,0
MZOO-76,2019-01-01,10538.0,Fast Food,91.0,20181.98,594237.82,0
MZOO-76,2019-02-01,8467.0,Fast Food,91.0,20603.31,477454.13,0
MZOO-76,2019-03-01,8145.0,Fast Food,94.0,24866.76,547832.7,0
MZOO-76,2019-04-01,9852.0,Fast Food,100.0,24669.0,495457.08,0
MZOO-76,2019-05-01,9265.0,Fast Food,95.0,23289.25,516801.7,0
MZOO-76,2019-06-01,8173.0,Fast Food,,,446572.72,0
MZOO-76,2019-07-01,7444.0,Fast Food,98.0,23487.66,376964.16,0
MZOO-76,2019-08-01,12401.0,Fast Food,95.0,23386.15,655144.83,0
MZOO-76,2019-09-01,8012.0,Fast Food,104.0,29712.8,317916.16,0
MZOO-76,2019-10-01,10955.0,Fast Food,105.0,27169.8,519267.0,0
MZOO-76,2019-11-01,11600.0,Fast Food,105.0,25458.3,639856.0,0
MZOO-76,2019-12-01,12036.0,Fast Food,101.0,26592.29,709522.2,0
NCXE-80,2010-01-01,13847.0,Hospitality,157.0,54555.93,1156501.44,0
NCXE-80,2010-02-01,17810.0,Hospitality,131.0,47001.49,1736296.9,0
NCXE-80,2010-03-01,13463.0,Hospitality,139.0,42920.42,1254751.6,0
NCXE-80,2010-04-01,14138.0,Hospitality,129.0,58268.01,1043243.02,0
NCXE-80,2010-05-01,10374.0,Hospitality,140.0,54252.8,792884.82,0
NCXE-80,2010-06-01,16425.0,Hospitality,142.0,44808.1,965790.0,0
NCXE-80,2010-07-01,13540.0,Hospitality,147.0,55518.96,1036893.2,0
NCXE-80,2010-08-01,14813.0,Hospitality,138.0,46608.12,1242514.44,0
NCXE-80,2010-09-01,17165.0,Hospitality,139.0,58071.42,1375431.45,0
NCXE-80,2010-10-01,13003.0,Hospitality,131.0,40093.86,952989.87,0
NCXE-80,2010-11-01,11503.0,Hospitality,,,916098.92,0
NCXE-80,2010-12-01,14469.0,Hospitality,140.0,46109.0,947864.19,0
NCXE-80,2011-01-01,15190.0,Hospitality,137.0,53314.92,1001780.5,0
NCXE-80,2011-02-01,14181.0,Hospitality,135.0,51379.65,1027413.45,0
NCXE-80,2011-03-01,13135.0,Hospitality,126.0,43839.18,820543.45,0
NCXE-80,2011-04-01,11969.0,Hospitality,131.0,44372.32,766255.38,0
NCXE-80,2011-05-01,17022.0,Hospitality,126.0,47619.18,1176049.98,0
NCXE-80,2011-06-01,11694.0,Hospitality,144.0,56708.64,947915.64,0
NCXE-80,2011-07-01,17682.0,Hospitality,147.0,54844.23,1434010.2,0
NCXE-80,2011-08-01,15344.0,Hospitality,131.0,56408.6,1157397.92,0
NCXE-80,2011-09-01,12066.0,Hospitality,134.0,53216.76,890832.78,0
NCXE-80,2011-10-01,10596.0,Hospitality,140.0,46485.6,789931.8,0
NCXE-80,2011-11-01,14019.0,Hospitality,131.0,44891.08,1085210.79,0
NCXE-80,2011-12-01,12460.0,Hospitality,122.0,58691.76,820117.2,0
NCXE-80,2012-01-01,11389.0,Hospitality,153.0,53398.53,876041.88,0
NCXE-80,2012-02-01,13577.0,Hospitality,141.0,55883.94,913324.79,0
NCXE-80,2012-03-01,10188.0,Hospitality,137.0,55835.72,801388.08,0
NCXE-80,2012-04-01,15075.0,Hospitality,134.0,52095.18,996156.0,0
NCXE-80,2012-05-01,13528.0,Hospitality,129.0,40539.54,701156.24,0
NCXE-80,2012-06-01,10195.0,Hospitality,,,656150.2,0
NCXE-80,2012-07-01,15064.0,Hospitality,144.0,58995.36,1040319.84,0
NCXE-80,2012-08-01,14407.0,Hospitality,134.0,42867.94,1073897.78,0
NCXE-80,2012-09-01,13626.0,Hospitality,140.0,57726.2,1045659.24,0
NCXE-80,2012-10-01,15218.0,Hospitality,133.0,58106.37,936820.08,0
NCXE-80,2012-11-01,16681.0,Hospitality,139.0,63272.8,1213876.37,0
NCXE-80,2012-12-01,16865.0,Hospitality,136.0,64017.92,1290172.5,0
NCXE-80,2013-01-01,14788.0,Hospitality,135.0,,1185110.32,0
NCXE-80,2013-02-01,15836.0,Hospitality,134.0,50089.2,1118179.96,0
NCXE-80,2013-03-01,10864.0,Hospitality,146.0,69850.78,711157.44,0
NCXE-80,2013-04-01,15756.0,Hospitality,133.0,65522.45,1058803.2,0
