firm_id,date,sales_t,firm_sector
RFTN-84,2015-04-01,1597.0,Fast Food
RFTN-84,2015-05-01,1701.0,Fast Food
RFTN-84,2015-06-01,1530.0,Fast Food
RFTN-84,2015-07-01,1922.0,Fast Food
RFTN-84,2015-08-01,1608.0,Fast Food
RFTN-84,2015-09-01,1674.0,Fast Food
RFTN-84,2015-10-01,1354.0,Fast Food
RFTN-84,2015-11-01,1626.0,Fast Food
RFTN-84,2015-12-01,1602.0,Fast Food
RFTN-84,2016-01-01,1547.0,Fast Food
RFTN-84,2016-02-01,1298.0,Fast Food
RFTN-84,2016-03-01,1416.0,Fast Food
RFTN-84,2016-04-01,1107.0,Fast Food
RFTN-84,2016-05-01,770.0,Fast Food
RFTN-84,2016-06-01,1166.0,Fast Food
RFTN-84,2016-07-01,1434.0,Fast Food
RFTN-84,2016-08-01,,Fast Food
RFTN-84,2016-09-01,1196.0,Fast Food
RFTN-84,2016-10-01,1291.0,Fast Food
RFTN-84,2016-11-01,1013.0,Fast Food
RFTN-84,2016-12-01,1127.0,Fast Food
RFTN-84,2017-01-01,1104.0,Fast Food
RFTN-84,2017-02-01,1205.0,Fast Food
RFTN-84,2017-03-01,1152.0,Fast Food
RFTN-84,2017-04-01,1147.0,Fast Food
RFTN-84,2017-05-01,1131.0,Fast Food
RFTN-84,2017-06-01,1190.0,Fast Food
RFTN-84,2017-07-01,1244.0,Fast Food
RFTN-84,2017-08-01,1109.0,Fast Food
RFTN-84,2017-09-01,1684.0,Fast Food
RFTN-84,2017-10-01,1344.0,Fast Food
RFTN-84,2017-11-01,1073.0,Fast Food
RFTN-84,2017-12-01,1537.0,Fast Food
RFTN-84,2018-01-01,1312.0,Fast Food
RFTN-84,2018-02-01,1613.0,Fast Food
RFTN-84,2018-03-01,1235.0,Fast Food
RFTN-84,2018-04-01,1339.0,Fast Food
RFTN-84,2018-05-01,1235.0,Fast Food
RFTN-84,2018-06-01,1778.0,Fast Food
RFTN-84,2018-07-01,1116.0,Fast Food
RFTN-84,2018-08-01,1236.0,Fast Food
RFTN-84,2018-09-01,,Fast Food
RFTN-84,2018-10-01,1471.0,Fast Food
RFTN-84,2018-11-01,1212.0,Fast Food
RFTN-84,2018-12-01,,Fast Food
RFTN-84,2019-01-01,1574.0,Fast Food
RFTN-84,2019-02-01,1960.0,Fast Food
RFTN-84,2019-03-01,1677.0,Fast Food
RFTN-84,2019-04-01,1821.0,Fast Food
RFTN-84,2019-05-01,1446.0,Fast Food
RFTN-84,2019-06-01,1191.0,Fast Food
RFTN-84,2019-07-01,,Fast Food
RFTN-84,2019-08-01,1561.0,Fast Food
RFTN-84,2019-09-01,1005.0,Fast Food
RFTN-84,2019-10-01,1069.0,Fast Food
RFTN-84,2019-11-01,1558.0,Fast Food
RFTN-84,2019-12-01,1977.0,Fast Food
RHAU-95,2010-01-01,2458.0,Fast Food
RHAU-95,2010-02-01,2172.0,Fast Food
RHAU-95,2010-03-01,1937.0,Fast Food
RHAU-95,2010-04-01,2505.0,Fast Food
RHAU-95,2010-05-01,2142.0,Fast Food
RHAU-95,2010-06-01,2789.0,Fast Food
RHAU-95,2010-07-01,1819.0,Fast Food
RHAU-95,2010-08-01,1726.0,Fast Food
RHAU-95,2010-09-01,1805.0,Fast Food
RHAU-95,2010-10-01,1994.0,Fast Food
RHAU-95,2010-11-01,1934.0,Fast Food
RHAU-95,2010-12-01,1885.0,Fast Food
RHAU-95,2011-01-01,1842.0,Fast Food
RHAU-95,2011-02-01,1863.0,Fast Food
RHAU-95,2011-03-01,2510.0,Fast Food
RHAU-95,2011-04-01,2224.0,Fast Food
RHAU-95,2011-05-01,2256.0,Fast Food
RHAU-95,2011-06-01,2607.0,Fast Food
RHAU-95,2011-07-01,2031.0,Fast Food
RHAU-95,2011-08-01,2307.0,Fast Food
RHAU-95,2011-09-01,2137.0,Fast Food
RHAU-95,2011-10-01,1687.0,Fast Food
RHAU-95,2011-11-01,2479.0,Fast Food
RHAU-95,2011-12-01,2326.0,Fast Food
RHAU-95,2012-01-01,2422.0,Fast Food
RHAU-95,2012-02-01,2382.0,Fast Food
RHAU-95,2012-03-01,2403.0,Fast Food
RHAU-95,2012-04-01,2253.0,Fast Food
RHAU-95,2012-05-01,1984.0,Fast Food
RHAU-95,2012-06-01,2405.0,Fast Food
RHAU-95,2012-07-01,2590.0,Fast Food
RHAU-95,2012-08-01,1915.0,Fast Food
RHAU-95,2012-09-01,3128.0,Fast Food
RHAU-95,2012-10-01,2124.0,Fast Food
RHAU-95,2012-11-01,2415.0,Fast Food
RHAU-95,2012-12-01,2331.0,Fast Food
RHAU-95,2013-01-01,2852.0,Fast Food
RHAU-95,2013-02-01,2513.0,Fast Food
RHAU-95,2013-03-01,2427.0,Fast Food
RHAU-95,2013-04-01,2531.0,Fast Food
RHAU-95,2013-05-01,2578.0,Fast Food
RHAU-95,2013-06-01,,Fast Food
RHAU-95,2013-07-01,3906.0,Fast Food
RHAU-95,2013-08-01,3549.0,Fast Food
RHAU-95,2013-09-01,3032.0,Fast Food
RHAU-95,2013-10-01,2602.0,Fast Food
RHAU-95,2013-11-01,2820.0,Fast Food
RHAU-95,2013-12-01,3682.0,Fast Food
RHAU-95,2014-01-01,3202.0,Fast Food
RHAU-95,2014-02-01,3937.0,Fast Food
RHAU-95,2014-03-01,3538.0,Fast Food
RHAU-95,2014-04-01,3962.0,Fast Food
RHAU-95,2014-05-01,2957.0,Fast Food
RHAU-95,2014-06-01,2392.0,Fast Food
RHAU-95,2014-07-01,2874.0,Fast Food
RHAU-95,2014-08-01,3660.0,Fast Food
RHAU-95,2014-09-01,3939.0,Fast Food
RHAU-95,2014-10-01,3188.0,Fast Food
RHAU-95,2014-11-01,3134.0,Fast Food
RHAU-95,2014-12-01,3333.0,Fast Food
RHAU-95,2015-01-01,3280.0,Fast Food
RHAU-95,2015-02-01,2959.0,Fast Food
RHAU-95,2015-03-01,3638.0,Fast Food
RHAU-95,2015-04-01,2861.0,Fast Food
RHAU-95,2015-05-01,3114.0,Fast Food
RHAU-95,2015-06-01,3326.0,Fast Food
RHAU-95,2015-07-01,3551.0,Fast Food
RHAU-95,2015-08-01,3403.0,Fast Food
RHAU-95,2015-09-01,3922.0,Fast Food
RHAU-95,2015-10-01,2622.0,Fast Food
RHAU-95,2015-11-01,2529.0,Fast Food
RHAU-95,2015-12-01,3971.0,Fast Food
RHAU-95,2016-01-01,2515.0,Fast Food
RHAU-95,2016-02-01,2472.0,Fast Food
RHAU-95,2016-03-01,3339.0,Fast Food
RHAU-95,2016-04-01,2067.0,Fast Food
RHAU-95,2016-05-01,3085.0,Fast Food
RHAU-95,2016-06-01,3647.0,Fast Food
RHAU-95,2016-07-01,3288.0,Fast Food
RHAU-95,2016-08-01,2848.0,Fast Food
RHAU-95,2016-09-01,3458.0,Fast Food
RHAU-95,2016-10-01,2941.0,Fast Food
RHAU-95,2016-11-01,2098.0,Fast Food
RHAU-95,2016-12-01,2682.0,Fast Food
RHAU-95,2017-01-01,2914.0,Fast Food
RHAU-95,2017-02-01,2954.0,Fast Food
RHAU-95,2017-03-01,4091.0,Fast Food
RHAU-95,2017-04-01,3538.0,Fast Food
RHAU-95,2017-05-01,3142.0,Fast Food
RHAU-95,2017-06-01,3631.0,Fast Food
RHAU-95,2017-07-01,2895.0,Fast Food
RHAU-95,2017-08-01,2908.0,Fast Food
RHAU-95,2017-09-01,3119.0,Fast Food
RHAU-95,2017-10-01,3426.0,Fast Food
RHAU-95,2017-11-01,2361.0,Fast Food
RHAU-95,2017-12-01,3768.0,Fast Food
RHAU-95,2018-01-01,2517.0,Fast Food
RHAU-95,2018-02-01,4121.0,Fast Food
RHAU-95,2018-03-01,3906.0,Fast Food
RHAU-95,2018-04-01,3011.0,Fast Food
RHAU-95,2018-05-01,3044.0,Fast Food
RHAU-95,2018-06-01,3085.0,Fast Food
RHAU-95,2018-07-01,3771.0,Fast Food
RHAU-95,2018-08-01,,Fast Food
RHAU-95,2018-09-01,3142.0,Fast Food
RHAU-95,2018-10-01,4027.0,Fast Food
RHAU-95,2018-11-01,3091.0,Fast Food
RHAU-95,2018-12-01,3839.0,Fast Food
RHAU-95,2019-01-01,4216.0,Fast Food
RHAU-95,2019-02-01,3630.0,Fast Food
RHAU-95,2019-03-01,,Fast Food
RHAU-95,2019-04-01,3386.0,Fast Food
RHAU-95,2019-05-01,4450.0,Fast Food
RHAU-95,2019-06-01,3686.0,Fast Food
RHAU-95,2019-07-01,3720.0,Fast Food
RHAU-95,2019-08-01,5829.0,Fast Food
RHAU-95,2019-09-01,4487.0,Fast Food
RHAU-95,2019-10-01,4700.0,Fast Food
RHAU-95,2019-11-01,5218.0,Fast Food
RHAU-95,2019-12-01,4217.0,Fast Food
RIUQ-94,2010-01-01,12693.0,Retail
RIUQ-94,2010-02-01,9133.0,Retail
RIUQ-94,2010-03-01,10283.0,Retail
RIUQ-94,2010-04-01,11600.0,Retail
RIUQ-94,2010-05-01,15619.0,Retail
RIUQ-94,2010-06-01,11904.0,Retail
RIUQ-94,2010-07-01,12586.0,Retail
RIUQ-94,2010-08-01,11823.0,Retail
RIUQ-94,2010-09-01,11401.0,Retail
RIUQ-94,2010-10-01,12859.0,Retail
RIUQ-94,2010-11-01,9964.0,Retail
RIUQ-94,2010-12-01,14091.0,Retail
RIUQ-94,2011-01-01,12118.0,Retail
RIUQ-94,2011-02-01,9037.0,Retail
RIUQ-94,2011-03-01,9654.0,Retail
RIUQ-94,2011-04-01,9884.0,Retail
RIUQ-94,2011-05-01,11056.0,Retail
RIUQ-94,2011-06-01,13294.0,Retail
RIUQ-94,2011-07-01,11852.0,Retail
RIUQ-94,2011-08-01,11551.0,Retail
RIUQ-94,2011-09-01,11657.0,Retail
RIUQ-94,2011-10-01,13084.0,Retail
RIUQ-94,2011-11-01,14233.0,Retail
RIUQ-94,2011-12-01,11631.0,Retail
RIUQ-94,2012-01-01,11769.0,Retail
RIUQ-94,2012-02-01,11954.0,Retail
RIUQ-94,2012-03-01,8774.0,Retail
RIUQ-94,2012-04-01,13588.0,Retail
RIUQ-94,2012-05-01,12034.0,Retail
RIUQ-94,2012-06-01,10395.0,Retail
RIUQ-94,2012-07-01,12170.0,Retail
RIUQ-94,2012-08-01,13486.0,Retail
RIUQ-94,2012-09-01,11740.0,Retail
RIUQ-94,2012-10-01,11765.0,Retail
RIUQ-94,2012-11-01,12305.0,Retail
RIUQ-94,2012-12-01,11412.0,Retail
RIUQ-94,2013-01-01,13636.0,Retail
RIUQ-94,2013-02-01,11366.0,Retail
RIUQ-94,2013-03-01,11531.0,Retail
RIUQ-94,2013-04-01,13845.0,Retail
RIUQ-94,2013-05-01,9907.0,Retail
RIUQ-94,2013-06-01,9513.0,Retail
RIUQ-94,2013-07-01,14175.0,Retail
RIUQ-94,2013-08-01,11374.0,Retail
RIUQ-94,2013-09-01,11689.0,Retail
RIUQ-94,2013-10-01,10055.0,Retail
RIUQ-94,2013-11-01,12680.0,Retail
RIUQ-94,2013-12-01,11768.0,Retail
RIUQ-94,2014-01-01,14383.0,Retail
RIUQ-94,2014-02-01,13560.0,Retail
RIUQ-94,2014-03-01,14425.0,Retail
RIUQ-94,2014-04-01,9947.0,Retail
RIUQ-94,2014-05-01,11600.0,Retail
RIUQ-94,2014-06-01,12303.0,Retail
RIUQ-94,2014-07-01,12967.0,Retail
RIUQ-94,2014-08-01,11188.0,Retail
RIUQ-94,2014-09-01,11217.0,Retail
RIUQ-94,2014-10-01,,Retail
RIUQ-94,2014-11-01,9368.0,Retail
RIUQ-94,2014-12-01,10855.0,Retail
RIUQ-94,2015-01-01,16436.0,Retail
RIUQ-94,2015-02-01,14531.0,Retail
RIUQ-94,2015-03-01,13137.0,Retail
RIUQ-94,2015-04-01,12266.0,Retail
RIUQ-94,2015-05-01,9984.0,Retail
RIUQ-94,2015-06-01,13847.0,Retail
RIUQ-94,2015-07-01,10928.0,Retail
RIUQ-94,2015-08-01,18480.0,Retail
RIUQ-94,2015-09-01,15698.0,Retail
RIUQ-94,2015-10-01,12923.0,Retail
RIUQ-94,2015-11-01,12531.0,Retail
RIUQ-94,2015-12-01,17544.0,Retail
RIUQ-94,2016-01-01,12681.0,Retail
RIUQ-94,2016-02-01,19354.0,Retail
RIUQ-94,2016-03-01,19249.0,Retail
RIUQ-94,2016-04-01,18627.0,Retail
RIUQ-94,2016-05-01,12610.0,Retail
RIUQ-94,2016-06-01,13593.0,Retail
RIUQ-94,2016-07-01,22506.0,Retail
RIUQ-94,2016-08-01,16050.0,Retail
RIUQ-94,2016-09-01,10953.0,Retail
RIUQ-94,2016-10-01,10671.0,Retail
RIUQ-94,2016-11-01,15048.0,Retail
RIUQ-94,2016-12-01,15587.0,Retail
RIUQ-94,2017-01-01,18551.0,Retail
RIUQ-94,2017-02-01,18243.0,Retail
RIUQ-94,2017-03-01,16656.0,Retail
RIUQ-94,2017-04-01,12986.0,Retail
RIUQ-94,2017-05-01,15297.0,Retail
RIUQ-94,2017-06-01,15380.0,Retail
RIUQ-94,2017-07-01,16093.0,Retail
RIUQ-94,2017-08-01,14634.0,Retail
RIUQ-94,2017-09-01,18469.0,Retail
RIUQ-94,2017-10-01,16749.0,Retail
RIUQ-94,2017-11-01,11474.0,Retail
RIUQ-94,2017-12-01,16631.0,Retail
RIUQ-94,2018-01-01,12413.0,Retail
RIUQ-94,2018-02-01,15543.0,Retail
RIUQ-94,2018-03-01,15956.0,Retail
RIUQ-94,2018-04-01,19621.0,Retail
RIUQ-94,2018-05-01,14090.0,Retail
RIUQ-94,2018-06-01,19611.0,Retail
RIUQ-94,2018-07-01,12740.0,Retail
RIUQ-94,2018-08-01,15416.0,Retail
RIUQ-94,2018-09-01,14447.0,Retail
RIUQ-94,2018-10-01,16168.0,Retail
RIUQ-94,2018-11-01,14607.0,Retail
RIUQ-94,2018-12-01,16276.0,Retail
RIUQ-94,2019-01-01,15915.0,Retail
RIUQ-94,2019-02-01,16586.0,Retail
RIUQ-94,2019-03-01,20937.0,Retail
RIUQ-94,2019-04-01,17923.0,Retail
RIUQ-94,2019-05-01,13491.0,Retail
RIUQ-94,2019-06-01,19113.0,Retail
RIUQ-94,2019-07-01,20617.0,Retail
RIUQ-94,2019-08-01,18598.0,Retail
RIUQ-94,2019-09-01,17359.0,Retail
RIUQ-94,2019-10-01,,Retail
RIUQ-94,2019-11-01,14795.0,Retail
RIUQ-94,2019-12-01,19830.0,Retail
RIXM-05,2010-01-01,10611.0,Retail
RIXM-05,2010-02-01,10134.0,Retail
RIXM-05,2010-03-01,8962.0,Retail
RIXM-05,2010-04-01,11494.0,Retail
RIXM-05,2010-05-01,11343.0,Retail
RIXM-05,2010-06-01,8700.0,Retail
RIXM-05,2010-07-01,8926.0,Retail
RIXM-05,2010-08-01,9401.0,Retail
RIXM-05,2010-09-01,9661.0,Retail
RIXM-05,2010-10-01,9120.0,Retail
RIXM-05,2010-11-01,10622.0,Retail
RIXM-05,2010-12-01,7242.0,Retail
RIXM-05,2011-01-01,7813.0,Retail
RIXM-05,2011-02-01,9659.0,Retail
RIXM-05,2011-03-01,8424.0,Retail
RIXM-05,2011-04-01,8834.0,Retail
RIXM-05,2011-05-01,8211.0,Retail
RIXM-05,2011-06-01,8502.0,Retail
RIXM-05,2011-07-01,7569.0,Retail
RIXM-05,2011-08-01,,Retail
RIXM-05,2011-09-01,7619.0,Retail
RIXM-05,2011-10-01,7673.0,Retail
RIXM-05,2011-11-01,7422.0,Retail
RIXM-05,2011-12-01,8931.0,Retail
RIXM-05,2012-01-01,10050.0,Retail
RIXM-05,2012-02-01,,Retail
RIXM-05,2012-03-01,9308.0,Retail
RIXM-05,2012-04-01,9969.0,Retail
RIXM-05,2012-05-01,6125.0,Retail
RIXM-05,2012-06-01,8821.0,Retail
RIXM-05,2012-07-01,6787.0,Retail
RIXM-05,2012-08-01,8122.0,Retail
RIXM-05,2012-09-01,7825.0,Retail
RIXM-05,2012-10-01,10258.0,Retail
RIXM-05,2012-11-01,,Retail
RIXM-05,2012-12-01,8092.0,Retail
RIXM-05,2013-01-01,7414.0,Retail
RIXM-05,2013-02-01,7145.0,Retail
RIXM-05,2013-03-01,10184.0,Retail
RIXM-05,2013-04-01,8705.0,Retail
RIXM-05,2013-05-01,10349.0,Retail
RIXM-05,2013-06-01,10387.0,Retail
RIXM-05,2013-07-01,10774.0,Retail
RIXM-05,2013-08-01,10885.0,Retail
RIXM-05,2013-09-01,11350.0,Retail
RIXM-05,2013-10-01,10894.0,Retail
RIXM-05,2013-11-01,10377.0,Retail
RIXM-05,2013-12-01,10462.0,Retail
RIXM-05,2014-01-01,13006.0,Retail
RIXM-05,2014-02-01,8437.0,Retail
RIXM-05,2014-03-01,8458.0,Retail
RIXM-05,2014-04-01,11188.0,Retail
RIXM-05,2014-05-01,8437.0,Retail
RIXM-05,2014-06-01,11164.0,Retail
RIXM-05,2014-07-01,12432.0,Retail
RIXM-05,2014-08-01,10588.0,Retail
RIXM-05,2014-09-01,8371.0,Retail
RIXM-05,2014-10-01,10382.0,Retail
RIXM-05,2014-11-01,8850.0,Retail
RIXM-05,2014-12-01,11194.0,Retail
RIXM-05,2015-01-01,8971.0,Retail
RIXM-05,2015-02-01,11106.0,Retail
RIXM-05,2015-03-01,8705.0,Retail
RIXM-05,2015-04-01,12526.0,Retail
RIXM-05,2015-05-01,11129.0,Retail
RIXM-05,2015-06-01,9341.0,Retail
RIXM-05,2015-07-01,10474.0,Retail
RIXM-05,2015-08-01,9971.0,Retail
RIXM-05,2015-09-01,9834.0,Retail
RIXM-05,2015-10-01,9753.0,Retail
RIXM-05,2015-11-01,12290.0,Retail
RIXM-05,2015-12-01,8773.0,Retail
RIXM-05,2016-01-01,11145.0,Retail
RIXM-05,2016-02-01,8805.0,Retail
RIXM-05,2016-03-01,10863.0,Retail
RIXM-05,2016-04-01,8431.0,Retail
RIXM-05,2016-05-01,14140.0,Retail
RIXM-05,2016-06-01,10327.0,Retail
RIXM-05,2016-07-01,11030.0,Retail
RIXM-05,2016-08-01,15144.0,Retail
RIXM-05,2016-09-01,12758.0,Retail
RIXM-05,2016-10-01,10806.0,Retail
RIXM-05,2016-11-01,13988.0,Retail
RIXM-05,2016-12-01,9523.0,Retail
RIXM-05,2017-01-01,10842.0,Retail
RIXM-05,2017-02-01,13890.0,Retail
RIXM-05,2017-03-01,13482.0,Retail
RIXM-05,2017-04-01,11871.0,Retail
RIXM-05,2017-05-01,12781.0,Retail
RIXM-05,2017-06-01,16250.0,Retail
RIXM-05,2017-07-01,10142.0,Retail
RIXM-05,2017-08-01,11739.0,Retail
RIXM-05,2017-09-01,11231.0,Retail
RIXM-05,2017-10-01,11636.0,Retail
RIXM-05,2017-11-01,14657.0,Retail
RIXM-05,2017-12-01,16493.0,Retail
RIXM-05,2018-01-01,15164.0,Retail
RIXM-05,2018-02-01,17188.0,Retail
RIXM-05,2018-03-01,,Retail
RIXM-05,2018-04-01,13925.0,Retail
RIXM-05,2018-05-01,15258.0,Retail
RIXM-05,2018-06-01,15418.0,Retail
RIXM-05,2018-07-01,13492.0,Retail
RIXM-05,2018-08-01,,Retail
RIXM-05,2018-09-01,12544.0,Retail
RIXM-05,2018-10-01,10785.0,Retail
RIXM-05,2018-11-01,9136.0,Retail
RIXM-05,2018-12-01,,Retail
RIXM-05,2019-01-01,14337.0,Retail
RIXM-05,2019-02-01,12139.0,Retail
RIXM-05,2019-03-01,14542.0,Retail
RIXM-05,2019-04-01,16867.0,Retail
RIXM-05,2019-05-01,12343.0,Retail
RIXM-05,2019-06-01,14857.0,Retail
RIXM-05,2019-07-01,13643.0,Retail
RIXM-05,2019-08-01,15244.0,Retail
RIXM-05,2019-09-01,16689.0,Retail
RIXM-05,2019-10-01,15351.0,Retail
RIXM-05,2019-11-01,15823.0,Retail
RIXM-05,2019-12-01,12747.0,Retail
RIZG-41,2010-01-01,9057.0,Retail
RIZG-41,2010-02-01,12861.0,Retail
RIZG-41,2010-03-01,10361.0,Retail
RIZG-41,2010-04-01,11462.0,Retail
RIZG-41,2010-05-01,10971.0,Retail
RIZG-41,2010-06-01,8231.0,Retail
RIZG-41,2010-07-01,9890.0,Retail
RIZG-41,2010-08-01,8566.0,Retail
RIZG-41,2010-09-01,10478.0,Retail
RIZG-41,2010-10-01,,Retail
RIZG-41,2010-11-01,,Retail
RIZG-41,2010-12-01,9230.0,Retail
RIZG-41,2011-01-01,8083.0,Retail
RIZG-41,2011-02-01,8782.0,Retail
RIZG-41,2011-03-01,10808.0,Retail
RIZG-41,2011-04-01,12277.0,Retail
RIZG-41,2011-05-01,9379.0,Retail
RIZG-41,2011-06-01,11240.0,Retail
RIZG-41,2011-07-01,10615.0,Retail
RIZG-41,2011-08-01,8090.0,Retail
RIZG-41,2011-09-01,10042.0,Retail
RIZG-41,2011-10-01,10619.0,Retail
RIZG-41,2011-11-01,11681.0,Retail
RIZG-41,2011-12-01,9948.0,Retail
RIZG-41,2012-01-01,10216.0,Retail
RIZG-41,2012-02-01,10434.0,Retail
RIZG-41,2012-03-01,11488.0,Retail
RIZG-41,2012-04-01,12800.0,Retail
RIZG-41,2012-05-01,9119.0,Retail
RIZG-41,2012-06-01,9262.0,Retail
RIZG-41,2012-07-01,9335.0,Retail
RIZG-41,2012-08-01,10610.0,Retail
RIZG-41,2012-09-01,7958.0,Retail
RIZG-41,2012-10-01,11057.0,Retail
RIZG-41,2012-11-01,9413.0,Retail
RIZG-41,2012-12-01,9927.0,Retail
RIZG-41,2013-01-01,13900.0,Retail
RIZG-41,2013-02-01,11399.0,Retail
RIZG-41,2013-03-01,9869.0,Retail
RIZG-41,2013-04-01,9170.0,Retail
RIZG-41,2013-05-01,9534.0,Retail
RIZG-41,2013-06-01,11127.0,Retail
RIZG-41,2013-07-01,10308.0,Retail
RIZG-41,2013-08-01,7480.0,Retail
RIZG-41,2013-09-01,9309.0,Retail
RIZG-41,2013-10-01,10124.0,Retail
RIZG-41,2013-11-01,9591.0,Retail
RIZG-41,2013-12-01,11078.0,Retail
RIZG-41,2014-01-01,12268.0,Retail
RIZG-41,2014-02-01,9568.0,Retail
RIZG-41,2014-03-01,8804.0,Retail
RIZG-41,2014-04-01,,Retail
RIZG-41,2014-05-01,8643.0,Retail
RIZG-41,2014-06-01,10563.0,Retail
RIZG-41,2014-07-01,10590.0,Retail
RIZG-41,2014-08-01,9164.0,Retail
RIZG-41,2014-09-01,10556.0,Retail
RIZG-41,2014-10-01,13505.0,Retail
RIZG-41,2014-11-01,10885.0,Retail
RIZG-41,2014-12-01,8778.0,Retail
RIZG-41,2015-01-01,9735.0,Retail
RIZG-41,2015-02-01,7439.0,Retail
RIZG-41,2015-03-01,10176.0,Retail
RIZG-41,2015-04-01,,Retail
RIZG-41,2015-05-01,8186.0,Retail
RIZG-41,2015-06-01,9378.0,Retail
RIZG-41,2015-07-01,10383.0,Retail
RIZG-41,2015-08-01,,Retail
RIZG-41,2015-09-01,6483.0,Retail
RIZG-41,2015-10-01,8927.0,Retail
RIZG-41,2015-11-01,9352.0,Retail
RIZG-41,2015-12-01,7253.0,Retail
RIZG-41,2016-01-01,9471.0,Retail
RIZG-41,2016-02-01,,Retail
RIZG-41,2016-03-01,9157.0,Retail
RIZG-41,2016-04-01,5848.0,Retail
RIZG-41,2016-05-01,7268.0,Retail
RIZG-41,2016-06-01,6038.0,Retail
RIZG-41,2016-07-01,8178.0,Retail
RIZG-41,2016-08-01,7591.0,Retail
RIZG-41,2016-09-01,7964.0,Retail
RIZG-41,2016-10-01,,Retail
RIZG-41,2016-11-01,7850.0,Retail
RIZG-41,2016-12-01,,Retail
RIZG-41,2017-01-01,5714.0,Retail
RIZG-41,2017-02-01,8376.0,Retail
RIZG-41,2017-03-01,6505.0,Retail
RIZG-41,2017-04-01,7638.0,Retail
RIZG-41,2017-05-01,8761.0,Retail
RIZG-41,2017-06-01,6655.0,Retail
RIZG-41,2017-07-01,,Retail
RIZG-41,2017-08-01,9112.0,Retail
RIZG-41,2017-09-01,8248.0,Retail
RIZG-41,2017-10-01,6450.0,Retail
RIZG-41,2017-11-01,6983.0,Retail
RIZG-41,2017-12-01,7994.0,Retail
RIZG-41,2018-01-01,7661.0,Retail
RIZG-41,2018-02-01,7342.0,Retail
RIZG-41,2018-03-01,9814.0,Retail
RIZG-41,2018-04-01,9711.0,Retail
RIZG-41,2018-05-01,6946.0,Retail
RIZG-41,2018-06-01,5798.0,Retail
RIZG-41,2018-07-01,10751.0,Retail
RIZG-41,2018-08-01,7415.0,Retail
RIZG-41,2018-09-01,9097.0,Retail
RIZG-41,2018-10-01,10303.0,Retail
RIZG-41,2018-11-01,10285.0,Retail
RIZG-41,2018-12-01,10128.0,Retail
RIZG-41,2019-01-01,,Retail
RIZG-41,2019-02-01,6823.0,Retail
RIZG-41,2019-03-01,10423.0,Retail
RIZG-41,2019-04-01,10056.0,Retail
RIZG-41,2019-05-01,8994.0,Retail
RIZG-41,2019-06-01,,Retail
RIZG-41,2019-07-01,9428.0,Retail
RIZG-41,2019-08-01,8930.0,Retail
RIZG-41,2019-09-01,8778.0,Retail
RIZG-41,2019-10-01,9528.0,Retail
RIZG-41,2019-11-01,8790.0,Retail
RIZG-41,2019-12-01,10114.0,Retail
RJCV-36,2010-01-01,1245.0,Retail
RJCV-36,2010-02-01,1738.0,Retail
RJCV-36,2010-03-01,1306.0,Retail
RJCV-36,2010-04-01,1647.0,Retail
RJCV-36,2010-05-01,,Retail
RJCV-36,2010-06-01,1668.0,Retail
RJCV-36,2010-07-01,1064.0,Retail
RJCV-36,2010-08-01,1429.0,Retail
RJCV-36,2010-09-01,1181.0,Retail
RJCV-36,2010-10-01,1320.0,Retail
RJCV-36,2010-11-01,1127.0,Retail
RJCV-36,2010-12-01,1192.0,Retail
RJCV-36,2011-01-01,1376.0,Retail
RJCV-36,2011-02-01,1386.0,Retail
RJCV-36,2011-03-01,1100.0,Retail
RJCV-36,2011-04-01,1615.0,Retail
RJCV-36,2011-05-01,1343.0,Retail
RJCV-36,2011-06-01,1577.0,Retail
RJCV-36,2011-07-01,1026.0,Retail
RJCV-36,2011-08-01,1231.0,Retail
RJCV-36,2011-09-01,1441.0,Retail
RJCV-36,2011-10-01,,Retail
RJCV-36,2011-11-01,1163.0,Retail
RJCV-36,2011-12-01,1182.0,Retail
RJCV-36,2012-01-01,1345.0,Retail
RJCV-36,2012-02-01,1448.0,Retail
RJCV-36,2012-03-01,1814.0,Retail
RJCV-36,2012-04-01,1238.0,Retail
RJCV-36,2012-05-01,1467.0,Retail
RJCV-36,2012-06-01,1654.0,Retail
RJCV-36,2012-07-01,1405.0,Retail
RJCV-36,2012-08-01,1462.0,Retail
RJCV-36,2012-09-01,,Retail
RJCV-36,2012-10-01,1752.0,Retail
RJCV-36,2012-11-01,1296.0,Retail
RJCV-36,2012-12-01,1229.0,Retail
RJCV-36,2013-01-01,1511.0,Retail
RJCV-36,2013-02-01,1616.0,Retail
RJCV-36,2013-03-01,1845.0,Retail
RJCV-36,2013-04-01,1879.0,Retail
RJCV-36,2013-05-01,1470.0,Retail
RJCV-36,2013-06-01,1377.0,Retail
RJCV-36,2013-07-01,2199.0,Retail
RJCV-36,2013-08-01,2153.0,Retail
RJCV-36,2013-09-01,2085.0,Retail
RJCV-36,2013-10-01,1471.0,Retail
RJCV-36,2013-11-01,2801.0,Retail
RJCV-36,2013-12-01,1424.0,Retail
RJCV-36,2014-01-01,1716.0,Retail
RJCV-36,2014-02-01,2466.0,Retail
RJCV-36,2014-03-01,1621.0,Retail
RJCV-36,2014-04-01,2031.0,Retail
RJCV-36,2014-05-01,1986.0,Retail
RJCV-36,2014-06-01,1733.0,Retail
RJCV-36,2014-07-01,1639.0,Retail
